Adv_ID,CH-lvl,size,level_id,name,tier,snakes,path_mode,path_count,total_unique_solutions,solves_file,solve_count,tilebag_key,tiles_json
121,,3x4,3x4-1A-AAA,AAA,1A,2,multi,2,1,3x4-1A-AAA.json,1,ETx2_LR_SHx2_UT,"{""ET"": 2, ""LR"": 1, ""SH"": 2, ""UT"": 1}"
122,,3x4,3x4-1A-AAB,AAB,1A,2,multi,2,1,3x4-1A-AAB.json,1,ETx2_LCx2_SHx2,"{""ET"": 2, ""LC"": 2, ""SH"": 2}"
123,,3x4,3x4-1A-AAC,AAC,1A,2,multi,2,1,3x4-1A-AAC.json,1,ETx2_SHx2_VLx2,"{""ET"": 2, ""SH"": 2, ""VL"": 2}"
124,,3x4,3x4-1A-AAD,AAD,1A,2,multi,2,1,3x4-1A-AAD.json,1,E1_ETx2_SHx2_UT,"{""E1"": 1, ""ET"": 2, ""SH"": 2, ""UT"": 1}"
125,,3x4,3x4-1A-AAE,AAE,1A,2,multi,2,1,3x4-1A-AAE.json,1,ETx2_LL_SHx2_UT,"{""ET"": 2, ""LL"": 1, ""SH"": 2, ""UT"": 1}"
126,,3x4,3x4-1A-AAF,AAF,1A,1,multi,1,1,3x4-1A-AAF.json,1,ES_ET_LC_LR_SHx2,"{""ES"": 1, ""ET"": 1, ""LC"": 1, ""LR"": 1, ""SH"": 2}"
127,,3x4,3x4-1A-AAG,AAG,1A,2,multi,2,1,3x4-1A-AAG.json,1,ETx2_LRx2_SHx2,"{""ET"": 2, ""LR"": 2, ""SH"": 2}"
128,,3x4,3x4-1A-AAH,AAH,1A,1,multi,1,1,3x4-1A-AAH.json,1,E1x2_ES_ET_QC_SHx2,"{""ET"": 1, ""LC"": 1, ""LL"": 1, ""LR"": 1, ""RC"": 1, ""SH"": 1}"
129,,3x4,3x4-1A-AAI,AAI,1A,2,multi,2,1,3x4-1A-AAI.json,1,ETx2_LC_SHx2_UT,"{""ET"": 2, ""LC"": 1, ""SH"": 2, ""UT"": 1}"
130,,3x5,3x5-0A-AAA,AAA,0A,1,single,1,1,3x5-0A-AAA.json,1,DB_ET_RC_SH_UTx3,"{""DB"": 1, ""ET"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 3}"
131,,3x5,3x5-0A-AAB,AAB,0A,1,single,1,1,3x5-0A-AAB.json,1,ET_LR_RC_SH_UTx3,"{""ET"": 1, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 3}"
132,T,3x5,3x5-0A-AAH,AAH,0A,1,single,1,1,3x5-0A-AAH.json,1,ET_LLx2_SH_UTx3,"{""ET"": 1, ""LL"": 2, ""SH"": 1, ""UT"": 3}"
133,,3x5,3x5-0A-AAC,AAC,0A,1,single,1,1,3x5-0A-AAC.json,1,DB_ET_LC_SH_UTx3,"{""DB"": 1, ""ET"": 1, ""LC"": 1, ""SH"": 1, ""UT"": 3}"
134,,3x5,3x5-0A-AAD,AAD,0A,1,single,1,1,3x5-0A-AAD.json,1,ET_LC_LL_SH_UTx3,"{""ET"": 1, ""LC"": 1, ""LL"": 1, ""SH"": 1, ""UT"": 3}"
135,,3x5,3x5-0A-AAE,AAE,0A,1,single,1,1,3x5-0A-AAE.json,1,DB_ET_HL_SH_UTx3,"{""DB"": 1, ""ET"": 1, ""HL"": 1, ""SH"": 1, ""UT"": 3}"
136,,3x5,3x5-0A-AAF,AAF,0A,1,single,1,1,3x5-0A-AAF.json,1,DB_ET_LL_SH_UTx3,"{""DB"": 1, ""ET"": 1, ""LL"": 1, ""SH"": 1, ""UT"": 3}"
137,,3x5,3x5-0A-AAG,AAG,0A,1,single,1,1,3x5-0A-AAG.json,1,ET_HL_LR_SH_UTx3,"{""ET"": 1, ""HL"": 1, ""LR"": 1, ""SH"": 1, ""UT"": 3}"
138,,3x5,3x5-0A-AAI,AAI,0A,1,single,1,2,3x5-0A-AAI.json,2,ET_LC_RCx2_SH_UTx2,"{""ET"": 1, ""LC"": 1, ""RC"": 2, ""SH"": 1, ""UT"": 2}"
139,,3x5,3x5-0A-AAJ,AAJ,0A,1,single,1,1,3x5-0A-AAJ.json,1,ET_LL_RCx2_SH_UTx2,"{""ET"": 1, ""LL"": 1, ""RC"": 2, ""SH"": 1, ""UT"": 2}"
140,,3x5,3x5-0A-AAK,AAK,0A,1,single,1,2,3x5-0A-AAK.json,2,ET_LCx2_RC_SH_UTx2,"{""ET"": 1, ""LC"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 2}"
141,,3x5,3x5-0A-AAL,AAL,0A,1,single,1,1,3x5-0A-AAL.json,1,ET_HL_LC_RC_SH_UTx2,"{""ET"": 1, ""HL"": 1, ""LC"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 2}"
142,,3x5,3x5-0A-AAM,AAM,0A,1,single,1,1,3x5-0A-AAM.json,1,ET_LC_LL_RC_SH_UTx2,"{""ET"": 1, ""LC"": 1, ""LL"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 2}"
143,,3x5,3x5-0A-AAN,AAN,0A,1,single,1,1,3x5-0A-AAN.json,1,DB_ET_LL_RC_SH_UTx2,"{""DB"": 1, ""ET"": 1, ""LL"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 2}"
144,,3x5,3x5-0A-AAO,AAO,0A,1,single,1,1,3x5-0A-AAO.json,1,ET_LLx2_RC_SH_UTx2,"{""ET"": 1, ""LL"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 2}"
145,,3x5,3x5-0A-AAP,AAP,0A,1,single,1,1,3x5-0A-AAP.json,1,ET_LL_LR_RC_SH_UTx2,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 2}"
146,,3x5,3x5-0A-AAQ,AAQ,0A,1,single,1,1,3x5-0A-AAQ.json,1,ET_HL_LCx2_SH_UTx2,"{""ET"": 1, ""HL"": 1, ""LC"": 2, ""SH"": 1, ""UT"": 2}"
147,,3x5,3x5-0A-AAR,AAR,0A,1,single,1,1,3x5-0A-AAR.json,1,DB_ET_LC_LR_SH_UTx2,"{""DB"": 1, ""ET"": 1, ""LC"": 1, ""LR"": 1, ""SH"": 1, ""UT"": 2}"
148,,3x5,3x5-0A-AAS,AAS,0A,1,single,1,1,3x5-0A-AAS.json,1,ET_LC_LL_LR_SH_UTx2,"{""ET"": 1, ""LC"": 1, ""LL"": 1, ""LR"": 1, ""SH"": 1, ""UT"": 2}"
149,,3x5,3x5-0A-AAT,AAT,0A,1,single,1,1,3x5-0A-AAT.json,1,ET_LC_LRx2_SH_UTx2,"{""ET"": 1, ""LC"": 1, ""LR"": 2, ""SH"": 1, ""UT"": 2}"
150,,3x5,3x5-0A-AAU,AAU,0A,1,single,1,1,3x5-0A-AAU.json,1,ET_HL_LR_SH_UTx2_VL,"{""ET"": 1, ""HL"": 1, ""LR"": 1, ""SH"": 1, ""UT"": 2, ""VL"": 1}"
151,,3x5,3x5-0A-AAV,AAV,0A,1,single,1,1,3x5-0A-AAV.json,1,ET_LLx2_LR_SH_UTx2,"{""ET"": 1, ""LL"": 2, ""LR"": 1, ""SH"": 1, ""UT"": 2}"
152,,3x5,3x5-0A-AAW,AAW,0A,1,single,1,1,3x5-0A-AAW.json,1,ET_HL_RCx3_SH_UT,"{""ET"": 1, ""HL"": 1, ""RC"": 3, ""SH"": 1, ""UT"": 1}"
153,,3x5,3x5-0A-AAX,AAX,0A,1,single,1,1,3x5-0A-AAX.json,1,ET_LL_RCx3_SH_UT,"{""ET"": 1, ""LL"": 1, ""RC"": 3, ""SH"": 1, ""UT"": 1}"
154,,3x5,3x5-0A-AAY,AAY,0A,1,single,1,1,3x5-0A-AAY.json,1,ET_LC_LL_RCx2_SH_UT,"{""ET"": 1, ""LC"": 1, ""LL"": 1, ""RC"": 2, ""SH"": 1, ""UT"": 1}"
155,,3x5,3x5-0A-AAZ,AAZ,0A,1,single,1,1,3x5-0A-AAZ.json,1,ET_LL_RCx2_SH_UT_VL,"{""ET"": 1, ""LL"": 1, ""RC"": 2, ""SH"": 1, ""UT"": 1, ""VL"": 1}"
156,,3x5,3x5-0A-ABA,ABA,0A,1,single,1,1,3x5-0A-ABA.json,1,ET_LR_RCx2_SH_UT_VL,"{""ET"": 1, ""LR"": 1, ""RC"": 2, ""SH"": 1, ""UT"": 1, ""VL"": 1}"
157,,3x5,3x5-0A-ABB,ABB,0A,1,single,1,1,3x5-0A-ABB.json,1,ET_LLx2_RCx2_SH_UT,"{""ET"": 1, ""LL"": 2, ""RC"": 2, ""SH"": 1, ""UT"": 1}"
158,,3x5,3x5-0A-ABC,ABC,0A,1,single,1,1,3x5-0A-ABC.json,1,ET_LL_LR_RCx2_SH_UT,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""RC"": 2, ""SH"": 1, ""UT"": 1}"
159,,3x5,3x5-0A-ABD,ABD,0A,1,single,1,1,3x5-0A-ABD.json,1,ET_LCx2_LR_RC_SH_UT,"{""ET"": 1, ""LC"": 2, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 1}"
160,,3x5,3x5-0A-ABE,ABE,0A,1,single,1,2,3x5-0A-ABE.json,2,ET_HL_LC_LL_RC_SH_UT,"{""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 1}"
161,,3x5,3x5-0A-ABG,ABG,0A,1,single,1,3,3x5-0A-ABG.json,3,ET_LC_LL_RC_SH_UT_VL,"{""ET"": 1, ""LC"": 1, ""LL"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 1, ""VL"": 1}"
162,,3x5,3x5-0A-ABF,ABF,0A,1,single,1,1,3x5-0A-ABF.json,1,ET_HL_LC_LR_RC_SH_UT,"{""ET"": 1, ""HL"": 1, ""LC"": 1, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 1}"
163,,3x5,3x5-0A-ABH,ABH,0A,1,single,1,1,3x5-0A-ABH.json,1,ET_LC_LR_RC_SH_UT_VL,"{""ET"": 1, ""LC"": 1, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 1, ""VL"": 1}"
164,,3x5,3x5-0A-ABI,ABI,0A,1,single,1,3,3x5-0A-ABI.json,3,ET_LC_LLx2_RC_SH_UT,"{""ET"": 1, ""LC"": 1, ""LL"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 1}"
165,,3x5,3x5-0A-ABJ,ABJ,0A,1,single,1,3,3x5-0A-ABJ.json,3,ET_LC_LL_LR_RC_SH_UT,"{""ET"": 1, ""LC"": 1, ""LL"": 1, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 1}"
166,,3x5,3x5-0A-ABK,ABK,0A,1,single,1,1,3x5-0A-ABK.json,1,DB_ET_HL_LL_RC_SH_UT,"{""DB"": 1, ""ET"": 1, ""HL"": 1, ""LL"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 1}"
167,,3x5,3x5-0A-ABL,ABL,0A,1,single,1,1,3x5-0A-ABL.json,1,ET_RC_SH_UT_VLx3,"{""ET"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 1, ""VL"": 3}"
168,,3x5,3x5-0A-ABM,ABM,0A,1,single,1,1,3x5-0A-ABM.json,1,ET_LLx2_RC_SH_UT_VL,"{""ET"": 1, ""LL"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 1, ""VL"": 1}"
169,,3x5,3x5-0A-ABN,ABN,0A,1,single,1,1,3x5-0A-ABN.json,1,ET_LLx2_LR_RC_SH_UT,"{""ET"": 1, ""LL"": 2, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 1}"
170,,3x5,3x5-0A-ABO,ABO,0A,1,single,1,1,3x5-0A-ABO.json,1,ET_LCx3_LR_SH_UT,"{""ET"": 1, ""LC"": 3, ""LR"": 1, ""SH"": 1, ""UT"": 1}"
171,,3x5,3x5-0A-ABP,ABP,0A,1,single,1,1,3x5-0A-ABP.json,1,DB_ET_HL_LCx2_SH_UT,"{""DB"": 1, ""ET"": 1, ""HL"": 1, ""LC"": 2, ""SH"": 1, ""UT"": 1}"
172,,3x5,3x5-0A-ABQ,ABQ,0A,1,single,1,2,3x5-0A-ABQ.json,2,ET_HL_LC_LL_SH_UT_VL,"{""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 1, ""SH"": 1, ""UT"": 1, ""VL"": 1}"
173,,3x5,3x5-0A-ABR,ABR,0A,1,single,1,2,3x5-0A-ABR.json,2,ET_HL_LC_LLx2_SH_UT,"{""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 2, ""SH"": 1, ""UT"": 1}"
174,,3x5,3x5-0A-ABS,ABS,0A,1,single,1,2,3x5-0A-ABS.json,2,ET_HL_LC_LL_LR_SH_UT,"{""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 1, ""LR"": 1, ""SH"": 1, ""UT"": 1}"
175,,3x5,3x5-0A-ABT,ABT,0A,1,single,1,1,3x5-0A-ABT.json,1,ET_LC_LL_LRx2_SH_UT,"{""ET"": 1, ""LC"": 1, ""LL"": 1, ""LR"": 2, ""SH"": 1, ""UT"": 1}"
176,,3x5,3x5-0A-ABU,ABU,0A,1,single,1,1,3x5-0A-ABU.json,1,ET_HL_SH_UT_VLx3,"{""ET"": 1, ""HL"": 1, ""SH"": 1, ""UT"": 1, ""VL"": 3}"
177,,3x5,3x5-0A-ABV,ABV,0A,1,single,1,2,3x5-0A-ABV.json,2,ET_HL_LL_SH_UT_VLx2,"{""ET"": 1, ""HL"": 1, ""LL"": 1, ""SH"": 1, ""UT"": 1, ""VL"": 2}"
178,,3x5,3x5-0A-ABW,ABW,0A,1,single,1,1,3x5-0A-ABW.json,1,ET_HL_LLx2_SH_UT_VL,"{""ET"": 1, ""HL"": 1, ""LL"": 2, ""SH"": 1, ""UT"": 1, ""VL"": 1}"
179,,3x5,3x5-0A-ABX,ABX,0A,1,single,1,1,3x5-0A-ABX.json,1,ET_HL_LC_LL_RCx2_SH,"{""ET"": 1, ""HL"": 1, ""LC"": 1, ""LL"": 1, ""RC"": 2, ""SH"": 1}"
180,,3x5,3x5-0A-ABY,ABY,0A,1,single,1,1,3x5-0A-ABY.json,1,ET_LC_RCx2_SH_VLx2,"{""ET"": 1, ""LC"": 1, ""RC"": 2, ""SH"": 1, ""VL"": 2}"
181,,3x5,3x5-0A-ABZ,ABZ,0A,1,single,1,2,3x5-0A-ABZ.json,2,ET_LC_LR_RCx2_SH_VL,"{""ET"": 1, ""LC"": 1, ""LR"": 1, ""RC"": 2, ""SH"": 1, ""VL"": 1}"
182,,3x5,3x5-0A-ACA,ACA,0A,1,single,1,2,3x5-0A-ACA.json,2,ET_LC_LL_LR_RCx2_SH,"{""ET"": 1, ""LC"": 1, ""LL"": 1, ""LR"": 1, ""RC"": 2, ""SH"": 1}"
183,,3x5,3x5-0A-ACB,ACB,0A,1,single,1,1,3x5-0A-ACB.json,1,ET_LL_RCx2_SH_VLx2,"{""ET"": 1, ""LL"": 1, ""RC"": 2, ""SH"": 1, ""VL"": 2}"
184,,3x5,3x5-0A-ACC,ACC,0A,1,single,1,1,3x5-0A-ACC.json,1,ET_LLx2_RCx2_SH_VL,"{""ET"": 1, ""LL"": 2, ""RC"": 2, ""SH"": 1, ""VL"": 1}"
185,,3x5,3x5-0A-ACD,ACD,0A,1,single,1,1,3x5-0A-ACD.json,1,ET_HL_LCx3_RC_SH,"{""ET"": 1, ""HL"": 1, ""LC"": 3, ""RC"": 1, ""SH"": 1}"
186,,3x5,3x5-0A-ACE,ACE,0A,1,single,1,2,3x5-0A-ACE.json,2,ET_LCx2_LL_RC_SH_VL,"{""ET"": 1, ""LC"": 2, ""LL"": 1, ""RC"": 1, ""SH"": 1, ""VL"": 1}"
187,,3x5,3x5-0A-ACF,ACF,0A,1,single,1,1,3x5-0A-ACF.json,1,ET_LCx2_LR_RC_SH_VL,"{""ET"": 1, ""LC"": 2, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""VL"": 1}"
188,,3x5,3x5-0A-ACG,ACG,0A,1,single,1,1,3x5-0A-ACG.json,1,ET_HL_LLx2_LR_RC_SH,"{""ET"": 1, ""HL"": 1, ""LL"": 2, ""LR"": 1, ""RC"": 1, ""SH"": 1}"
189,,3x5,3x5-0A-ACH,ACH,0A,1,single,1,1,3x5-0A-ACH.json,1,ET_LL_RC_SH_VLx3,"{""ET"": 1, ""LL"": 1, ""RC"": 1, ""SH"": 1, ""VL"": 3}"
190,,3x5,3x5-0A-ACI,ACI,0A,1,single,1,1,3x5-0A-ACI.json,1,ET_LR_RC_SH_VLx3,"{""ET"": 1, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""VL"": 3}"
191,,3x5,3x5-0A-ACJ,ACJ,0A,1,single,1,2,3x5-0A-ACJ.json,2,ET_LLx2_RC_SH_VLx2,"{""ET"": 1, ""LL"": 2, ""RC"": 1, ""SH"": 1, ""VL"": 2}"
192,T,3x5,3x5-0A-ACK,ACK,0A,1,single,1,3,3x5-0A-ACK.json,3,ET_LL_LR_RC_SH_VLx2,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""VL"": 2}"
193,,3x5,3x5-0A-ACL,ACL,0A,1,single,1,1,3x5-0A-ACL.json,1,ET_LRx2_RC_SH_VLx2,"{""ET"": 1, ""LR"": 2, ""RC"": 1, ""SH"": 1, ""VL"": 2}"
194,,3x5,3x5-0A-ACM,ACM,0A,1,single,1,3,3x5-0A-ACM.json,3,ET_LLx2_LR_RC_SH_VL,"{""ET"": 1, ""LL"": 2, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""VL"": 1}"
195,,3x5,3x5-0A-ACN,ACN,0A,1,single,1,2,3x5-0A-ACN.json,2,ET_LL_LRx2_RC_SH_VL,"{""ET"": 1, ""LL"": 1, ""LR"": 2, ""RC"": 1, ""SH"": 1, ""VL"": 1}"
196,,3x5,3x5-0A-ACO,ACO,0A,1,single,1,4,3x5-0A-ACO.json,4,ET_LRx3_RC_SH_VL,"{""ET"": 1, ""LR"": 3, ""RC"": 1, ""SH"": 1, ""VL"": 1}"
197,,3x5,3x5-0A-ACP,ACP,0A,1,single,1,2,3x5-0A-ACP.json,2,ET_LL_LRx3_RC_SH,"{""ET"": 1, ""LL"": 1, ""LR"": 3, ""RC"": 1, ""SH"": 1}"
198,,3x5,3x5-0A-ACQ,ACQ,0A,1,single,1,1,3x5-0A-ACQ.json,1,ET_HL_LCx2_LL_LR_SH,"{""ET"": 1, ""HL"": 1, ""LC"": 2, ""LL"": 1, ""LR"": 1, ""SH"": 1}"
199,,3x5,3x5-0A-ACR,ACR,0A,1,single,1,1,3x5-0A-ACR.json,1,ET_LCx2_LRx2_SH_VL,"{""ET"": 1, ""LC"": 2, ""LR"": 2, ""SH"": 1, ""VL"": 1}"
200,,3x5,3x5-0A-ACS,ACS,0A,1,single,1,1,3x5-0A-ACS.json,1,ET_LCx2_LL_LRx2_SH,"{""ET"": 1, ""LC"": 2, ""LL"": 1, ""LR"": 2, ""SH"": 1}"
201,,3x5,3x5-0A-ACT,ACT,0A,1,single,1,1,3x5-0A-ACT.json,1,ET_LC_LL_SH_VLx3,"{""ET"": 1, ""LC"": 1, ""LL"": 1, ""SH"": 1, ""VL"": 3}"
202,,3x5,3x5-0A-ACU,ACU,0A,1,single,1,4,3x5-0A-ACU.json,4,ET_LC_LLx3_SH_VL,"{""ET"": 1, ""LC"": 1, ""LL"": 3, ""SH"": 1, ""VL"": 1}"
203,,3x5,3x5-0A-ACV,ACV,0A,1,single,1,2,3x5-0A-ACV.json,2,ET_LC_LLx2_LR_SH_VL,"{""ET"": 1, ""LC"": 1, ""LL"": 2, ""LR"": 1, ""SH"": 1, ""VL"": 1}"
204,,3x5,3x5-0A-ACW,ACW,0A,1,single,1,2,3x5-0A-ACW.json,2,ET_LC_LL_LRx2_SH_VL,"{""ET"": 1, ""LC"": 1, ""LL"": 1, ""LR"": 2, ""SH"": 1, ""VL"": 1}"
205,,3x5,3x5-0A-ACY,ACY,0A,1,single,1,2,3x5-0A-ACY.json,2,ET_HL_LL_LR_SH_UTx2,"{""ET"": 1, ""HL"": 1, ""LL"": 1, ""LR"": 1, ""SH"": 1, ""UT"": 2}"
206,,3x5,3x5-0B-AAA,AAA,0B,1,single,1,3,3x5-0B-AAA.json,3,DC_ET_LC_LL_RC_SH_UT,"{""DC"": 1, ""ET"": 1, ""LC"": 1, ""LL"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 1}"
207,,3x5,3x5-0B-AAB,AAB,0B,1,single,1,3,3x5-0B-AAB.json,3,DS_ET_LC_LR_RC_SH_UT,"{""DS"": 1, ""ET"": 1, ""LC"": 1, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 1}"
208,,3x5,3x5-0B-AAC,AAC,0B,1,single,1,1,3x5-0B-AAC.json,1,DC_ET_LC_LR_RC_SH_UT,"{""DC"": 1, ""ET"": 1, ""LC"": 1, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 1}"
209,,3x5,3x5-0B-AAD,AAD,0B,1,single,1,1,3x5-0B-AAD.json,1,DBx2_DS_ET_RC_SH_UT,"{""DB"": 2, ""DS"": 1, ""ET"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 1}"
210,,3x5,3x5-0B-AAE,AAE,0B,1,single,1,1,3x5-0B-AAE.json,1,DB_DS_ET_RC_SH_SS_UT,"{""DB"": 1, ""DS"": 1, ""ET"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 1}"
211,,3x5,3x5-0B-AAF,AAF,0B,1,single,1,1,3x5-0B-AAF.json,1,DS_ET_HLx2_RC_SH_UT,"{""DS"": 1, ""ET"": 1, ""HL"": 2, ""RC"": 1, ""SH"": 1, ""UT"": 1}"
212,,3x5,3x5-0B-AAG,AAG,0B,1,single,1,2,3x5-0B-AAG.json,2,ET_HL_RC_SH_SS_UT_VL,"{""ET"": 1, ""HL"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 1, ""VL"": 1}"
213,,3x5,3x5-0B-AAH,AAH,0B,1,single,1,2,3x5-0B-AAH.json,2,ET_HL_LL_RC_SH_SS_UT,"{""ET"": 1, ""HL"": 1, ""LL"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 1}"
214,,3x5,3x5-0B-AAI,AAI,0B,1,single,1,2,3x5-0B-AAI.json,2,ET_HL_LR_RC_SH_SS_UT,"{""ET"": 1, ""HL"": 1, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 1}"
215,,3x5,3x5-0B-AAJ,AAJ,0B,1,single,1,2,3x5-0B-AAJ.json,2,ET_RC_SH_SS_UT_VLx2,"{""ET"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 1, ""VL"": 2}"
216,,3x5,3x5-0B-AAK,AAK,0B,1,single,1,1,3x5-0B-AAK.json,1,DC_ET_RC_SH_UT_VLx2,"{""DC"": 1, ""ET"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 1, ""VL"": 2}"
217,,3x5,3x5-0B-AAL,AAL,0B,1,single,1,2,3x5-0B-AAL.json,2,ET_LL_RC_SH_SS_UT_VL,"{""ET"": 1, ""LL"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 1, ""VL"": 1}"
218,,3x5,3x5-0B-AAM,AAM,0B,1,single,1,1,3x5-0B-AAM.json,1,DS_ET_LL_RC_SH_UT_VL,"{""DS"": 1, ""ET"": 1, ""LL"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 1, ""VL"": 1}"
219,,3x5,3x5-0B-AAN,AAN,0B,1,single,1,1,3x5-0B-AAN.json,1,ET_LL_QC_RC_SH_UT_VL,"{""ET"": 1, ""LL"": 1, ""QC"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 1, ""VL"": 1}"
220,,3x5,3x5-0B-AAO,AAO,0B,1,single,1,2,3x5-0B-AAO.json,2,ET_LR_RC_SH_SS_UT_VL,"{""ET"": 1, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 1, ""VL"": 1}"
221,,3x5,3x5-0B-AAP,AAP,0B,1,single,1,2,3x5-0B-AAP.json,2,ET_LR_QC_RC_SH_UT_VL,"{""ET"": 1, ""LR"": 1, ""QC"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 1, ""VL"": 1}"
222,,3x5,3x5-0B-AAQ,AAQ,0B,1,single,1,1,3x5-0B-AAQ.json,1,ET_RC_SH_SS_SZ_UT_VL,"{""ET"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""SZ"": 1, ""UT"": 1, ""VL"": 1}"
223,,3x5,3x5-0B-AAR,AAR,0B,1,single,1,2,3x5-0B-AAR.json,2,DC_ET_RC_SH_SZ_UT_VL,"{""DC"": 1, ""ET"": 1, ""RC"": 1, ""SH"": 1, ""SZ"": 1, ""UT"": 1, ""VL"": 1}"
224,,3x5,3x5-0B-AAT,AAT,0B,1,single,1,1,3x5-0B-AAT.json,1,ET_LL_LR_RC_SH_SZ_UT,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""SZ"": 1, ""UT"": 1}"
225,T,3x5,3x5-0B-AAS,AAS,0B,1,single,1,2,3x5-0B-AAS.json,2,DC_ET_RC_SH_SS_UT_VL,"{""DC"": 1, ""ET"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 1, ""VL"": 1}"
226,,3x5,3x5-0B-AAU,AAU,0B,1,single,1,1,3x5-0B-AAU.json,1,ET_LL_LR_RC_SH_SS_UT,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 1}"
227,,3x5,3x5-0B-AAV,AAV,0B,1,single,1,1,3x5-0B-AAV.json,1,ET_LL_LR_QC_RC_SH_UT,"{""ET"": 1, ""LL"": 1, ""LR"": 1, ""QC"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 1}"
228,,3x5,3x5-0B-AAW,AAW,0B,1,single,1,1,3x5-0B-AAW.json,1,DC_ET_LL_RC_SH_SZ_UT,"{""DC"": 1, ""ET"": 1, ""LL"": 1, ""RC"": 1, ""SH"": 1, ""SZ"": 1, ""UT"": 1}"
229,,3x5,3x5-0B-AAX,AAX,0B,1,single,1,3,3x5-0B-AAX.json,3,DS_ET_LL_RC_SH_SS_UT,"{""DS"": 1, ""ET"": 1, ""LL"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 1}"
230,,3x5,3x5-0B-AAY,AAY,0B,1,single,1,1,3x5-0B-AAY.json,1,DC_ET_LL_RC_SH_SS_UT,"{""DC"": 1, ""ET"": 1, ""LL"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 1}"
231,,3x5,3x5-0B-AAZ,AAZ,0B,1,single,1,1,3x5-0B-AAZ.json,1,ET_LRx2_RC_SH_SZ_UT,"{""ET"": 1, ""LR"": 2, ""RC"": 1, ""SH"": 1, ""SZ"": 1, ""UT"": 1}"
232,,3x5,3x5-0B-ABA,ABA,0B,1,single,1,1,3x5-0B-ABA.json,1,ET_LRx2_QC_RC_SH_UT,"{""ET"": 1, ""LR"": 2, ""QC"": 1, ""RC"": 1, ""SH"": 1, ""UT"": 1}"
233,,3x5,3x5-0B-ABB,ABB,0B,1,single,1,1,3x5-0B-ABB.json,1,DS_ET_LR_RC_SH_SS_UT,"{""DS"": 1, ""ET"": 1, ""LR"": 1, ""RC"": 1, ""SH"": 1, ""SS"": 1, ""UT"": 1}"
